profitLevel,closeLevel,addLossLevel,levrage,maxLongMargin,longPnl,longMargin,maxShortMargin,shortPnl,shortMargin,totalProfit,totalLoss,totalpnl
0.15,0.15,0.3,25,0,0,0,0,0,0,17.687999999999974,-22.724800000000002,-5.036800000000019
0.15,0.15,0.3,25,0,0,0,0,0,0,19.89899999999998,-25.565399999999993,-5.666400000000025
0.15,0.15,0.3,25,0,0,0,0,0,0,22.109999999999964,-28.40599999999999,-6.296000000000025
0.15,0.15,0.3,30,0,0,0,0,0,0,1.9480000000000044,-2.9470000000000014,-0.9989999999999963
0.15,0.15,0.3,30,0,0,0,0,0,0,3.896000000000009,-5.894000000000003,-1.9979999999999927
0.15,0.15,0.3,30,0,0,0,0,0,0,5.844000000000012,-8.841000000000001,-2.996999999999989
0.15,0.15,0.3,30,0,0,0,0,0,0,7.792000000000018,-11.788000000000006,-3.9959999999999853
0.15,0.15,0.3,30,0,0,0,0,0,0,9.740000000000023,-14.735000000000005,-4.994999999999982
0.15,0.15,0.3,30,0,0,0,0,0,0,11.688000000000024,-17.682000000000002,-5.993999999999978
0.15,0.15,0.3,30,0,0,0,0,0,0,13.636000000000028,-20.629000000000005,-6.992999999999976
0.15,0.15,0.3,30,0,0,0,0,0,0,15.584000000000035,-23.57600000000001,-7.991999999999971
0.15,0.15,0.3,30,0,0,0,0,0,0,17.532000000000032,-26.523000000000014,-8.990999999999966
0.15,0.15,0.3,30,0,0,0,0,0,0,19.480000000000047,-29.47000000000001,-9.989999999999965
0.15,0.15,0.3,35,0,0,0,0,0,0,2.060899999999997,-3.2882000000000056,-1.227300000000007
0.15,0.15,0.3,35,0,0,0,0,0,0,4.121799999999994,-6.576400000000011,-2.454600000000014
0.15,0.15,0.3,35,0,0,0,0,0,0,6.182699999999991,-9.86460000000001,-3.6819000000000206
0.15,0.15,0.3,35,0,0,0,0,0,0,8.243599999999988,-13.152800000000022,-4.909200000000028
0.15,0.15,0.3,35,0,0,0,0,0,0,10.304499999999985,-16.44100000000002,-6.136500000000036
0.15,0.15,0.3,35,0,0,0,0,0,0,12.365399999999982,-19.72920000000002,-7.363800000000041
0.15,0.15,0.3,35,0,0,0,0,0,0,14.42629999999998,-23.017400000000034,-8.591100000000047
0.15,0.15,0.3,35,0,0,0,0,0,0,16.487199999999977,-26.305600000000045,-9.818400000000056
0.15,0.15,0.3,35,0,0,0,0,0,0,18.548099999999973,-29.593800000000048,-11.045700000000066
0.15,0.15,0.3,35,0,0,0,0,0,0,20.60899999999997,-32.88200000000004,-12.273000000000073
0.15,0.15,0.3,40,0,0,0,0,0,0,1.4456000000000018,-3.579100000000005,-2.133500000000003
0.15,0.15,0.3,40,0,0,0,0,0,0,2.8912000000000035,-7.15820000000001,-4.267000000000006
0.15,0.15,0.3,40,0,0,0,0,0,0,4.336800000000005,-10.737300000000017,-6.40050000000001
0.15,0.15,0.3,40,0,0,0,0,0,0,5.782400000000007,-14.31640000000002,-8.534000000000011
0.15,0.15,0.3,40,0,0,0,0,0,0,7.2280000000000095,-17.89550000000003,-10.667500000000018
0.15,0.15,0.3,40,0,0,0,0,0,0,8.67360000000001,-21.474600000000034,-12.80100000000002
0.15,0.15,0.3,40,0,0,0,0,0,0,10.119200000000012,-25.053700000000035,-14.934500000000032
0.15,0.15,0.3,40,0,0,0,0,0,0,11.564800000000014,-28.63280000000004,-17.068000000000023
0.15,0.15,0.3,40,0,0,0,0,0,0,13.010400000000013,-32.21190000000004,-19.20150000000003
0.15,0.15,0.3,40,0,0,0,0,0,0,14.456000000000019,-35.79100000000006,-21.335000000000036
0.15,0.15,0.3,45,0,0,0,0,0,0,1.198399999999995,-3.585699999999998,-2.3873000000000038
0.15,0.15,0.3,45,0,0,0,0,0,0,2.39679999999999,-7.171399999999996,-4.7746000000000075
0.15,0.15,0.3,45,0,0,0,0,0,0,3.5951999999999833,-10.757099999999987,-7.1619000000000055
0.15,0.15,0.3,45,0,0,0,0,0,0,4.79359999999998,-14.342799999999992,-9.549200000000015
0.15,0.15,0.3,45,0,0,0,0,0,0,5.9919999999999725,-17.928499999999985,-11.936500000000018
0.15,0.15,0.3,45,0,0,0,0,0,0,7.190399999999967,-21.514199999999974,-14.323800000000011
0.15,0.15,0.3,45,0,0,0,0,0,0,8.388799999999963,-25.09989999999998,-16.711100000000027
0.15,0.15,0.3,45,0,0,0,0,0,0,9.58719999999996,-28.685599999999983,-19.09840000000003
0.15,0.15,0.3,45,0,0,0,0,0,0,10.785599999999953,-32.27129999999997,-21.48570000000002
0.15,0.15,0.3,45,0,0,0,0,0,0,11.983999999999945,-35.85699999999997,-23.873000000000037
0.15,0.15,0.6,3,0.01,0,0,0,0,0,0.6314999999999986,0,0.6314999999999986
0.15,0.15,0.6,3,0.02,0,0,0,0,0,1.2629999999999972,0,1.2629999999999972
0.15,0.15,0.6,3,0.03,0,0,0,0,0,1.8944999999999959,0,1.8944999999999959
0.15,0.15,0.6,3,0.04,0,0,0,0,0,2.5259999999999945,0,2.5259999999999945
0.15,0.15,0.6,3,0.05,0,0,0,0,0,3.1574999999999935,0,3.1574999999999935
0.15,0.15,0.6,3,0.06,0,0,0,0,0,3.7889999999999917,0,3.7889999999999917
0.15,0.15,0.6,3,0.07,0,0,0,0,0,4.420499999999991,0,4.420499999999991
0.15,0.15,0.6,3,0.08,0,0,0,0,0,5.051999999999989,0,5.051999999999989
0.15,0.15,0.6,3,0.09,0,0,0,0,0,5.683499999999987,0,5.683499999999987
0.15,0.15,0.6,3,0.1,0,0,0,0,0,6.314999999999987,0,6.314999999999987
0.15,0.15,0.6,5,0.01,0,0,0.01,0,0,0.5304000000000019,-0.7685000000000014,-0.23809999999999953
0.15,0.15,0.6,5,0.02,0,0,0.02,0,0,1.0608000000000037,-1.5370000000000028,-0.47619999999999907
0.15,0.15,0.6,5,0.03,0,0,0.03,0,0,1.5912000000000057,-2.305500000000004,-0.7142999999999984
0.15,0.15,0.6,5,0.04,0,0,0.04,0,0,2.1216000000000075,-3.0740000000000056,-0.9523999999999981
0.15,0.15,0.6,5,0.05,0,0,0.05,0,0,2.65200000000001,-3.842500000000007,-1.190499999999997
0.15,0.15,0.6,5,0.06,0,0,0.06,0,0,3.1824000000000114,-4.611000000000008,-1.4285999999999968
0.15,0.15,0.6,5,0.07,0,0,0.07,0,0,3.712800000000014,-5.37950000000001,-1.666699999999996
0.15,0.15,0.6,5,0.08,0,0,0.08,0,0,4.243200000000015,-6.148000000000011,-1.9047999999999963
0.15,0.15,0.6,5,0.09,0,0,0.09,0,0,4.773600000000017,-6.916500000000012,-2.142899999999995
0.15,0.15,0.6,5,0.1,0,0,0.1,0,0,5.30400000000002,-7.685000000000014,-2.380999999999994
0.15,0.15,0.6,8,0,0,0,0.01,0,0,0.7746000000000004,-0.7549000000000047,0.01969999999999572
0.15,0.15,0.6,8,0,0,0,0.02,0,0,1.5492000000000008,-1.5098000000000094,0.03939999999999144
0.15,0.15,0.6,8,0,0,0,0.03,0,0,2.323800000000001,-2.2647000000000137,0.059099999999987274
0.15,0.15,0.6,8,0,0,0,0.04,0,0,3.0984000000000016,-3.0196000000000187,0.07879999999998288
0.15,0.15,0.6,8,0,0,0,0.05,0,0,3.873000000000002,-3.7745000000000237,0.09849999999997872
0.15,0.15,0.6,8,0,0,0,0.06,0,0,4.647600000000002,-4.529400000000027,0.11819999999997455
0.15,0.15,0.6,8,0,0,0,0.07,0,0,5.422200000000004,-5.284300000000033,0.13789999999997016
0.15,0.15,0.6,8,0,0,0,0.08,0,0,6.196800000000003,-6.039200000000037,0.15759999999996577
0.15,0.15,0.6,8,0,0,0,0.09,0,0,6.971400000000004,-6.794100000000041,0.17729999999996227
0.15,0.15,0.6,8,0,0,0,0.1,0,0,7.746000000000004,-7.5490000000000475,0.19699999999995743
0.15,0.15,0.6,9,0,0,0,0.01,0,0,1.3504999999999974,-0.4954999999999996,0.8549999999999978
0.15,0.15,0.6,9,0,0,0,0.02,0,0,2.7009999999999947,-0.9909999999999992,1.7099999999999955
0.15,0.15,0.6,9,0,0,0,0.03,0,0,4.051499999999992,-1.4864999999999986,2.564999999999993
0.15,0.15,0.6,9,0,0,0,0.04,0,0,5.4019999999999895,-1.9819999999999984,3.419999999999991
0.15,0.15,0.6,9,0,0,0,0.05,0,0,6.752499999999987,-2.477499999999998,4.274999999999989
0.15,0.15,0.6,9,0,0,0,0.06,0,0,8.102999999999984,-2.972999999999997,5.129999999999986
0.15,0.15,0.6,9,0,0,0,0.07,0,0,9.453499999999982,-3.468499999999997,5.984999999999985
0.15,0.15,0.6,9,0,0,0,0.08,0,0,10.803999999999979,-3.963999999999997,6.839999999999982
0.15,0.15,0.6,9,0,0,0,0.09,0,0,12.154499999999977,-4.459499999999996,7.69499999999998
0.15,0.15,0.6,9,0,0,0,0.1,0,0,13.504999999999974,-4.954999999999996,8.549999999999978
0.15,0.15,0.6,10,0,0,0,0,0,0,0.9212000000000011,-0.7505000000000018,0.1706999999999993
0.15,0.15,0.6,10,0,0,0,0,0,0,1.8424000000000023,-1.5010000000000037,0.3413999999999986
0.15,0.15,0.6,10,0,0,0,0,0,0,2.763600000000004,-2.2515000000000054,0.5120999999999984
0.15,0.15,0.6,10,0,0,0,0,0,0,3.6848000000000045,-3.0020000000000073,0.6827999999999972
0.15,0.15,0.6,10,0,0,0,0,0,0,4.606000000000006,-3.7525000000000093,0.8534999999999974
0.15,0.15,0.6,10,0,0,0,0,0,0,5.527200000000008,-4.503000000000011,1.024199999999997
0.15,0.15,0.6,10,0,0,0,0,0,0,6.448400000000008,-5.253500000000014,1.1948999999999954
0.15,0.15,0.6,10,0,0,0,0,0,0,7.369600000000009,-6.004000000000015,1.3655999999999944
0.15,0.15,0.6,10,0,0,0,0,0,0,8.29080000000001,-6.754500000000016,1.5362999999999947
0.15,0.15,0.6,10,0,0,0,0,0,0,9.212000000000012,-7.5050000000000185,1.7069999999999947
0.15,0.15,0.6,11,0,0,0,0,0,0,0.7849000000000024,-0.9054999999999973,-0.12059999999999488
0.15,0.15,0.6,11,0,0,0,0,0,0,1.5698000000000047,-1.8109999999999946,-0.24119999999998976
0.15,0.15,0.6,11,0,0,0,0,0,0,2.354700000000007,-2.716499999999992,-0.3617999999999847
0.15,0.15,0.6,11,0,0,0,0,0,0,3.1396000000000095,-3.6219999999999892,-0.4823999999999795
0.15,0.15,0.6,11,0,0,0,0,0,0,3.9245000000000116,-4.5274999999999865,-0.6029999999999746
0.15,0.15,0.6,11,0,0,0,0,0,0,4.709400000000014,-5.432999999999984,-0.7235999999999694
0.15,0.15,0.6,11,0,0,0,0,0,0,5.494300000000017,-6.338499999999981,-0.8441999999999648
0.15,0.15,0.6,11,0,0,0,0,0,0,6.279200000000019,-7.2439999999999785,-0.964799999999959
0.15,0.15,0.6,11,0,0,0,0,0,0,7.064100000000021,-8.149499999999975,-1.0853999999999542
0.15,0.15,0.6,11,0,0,0,0,0,0,7.849000000000023,-9.054999999999973,-1.2059999999999491
0.15,0.15,0.6,12,0,0,0,0,0,0,0.939200000000003,-0.6143000000000006,0.3249000000000024
0.15,0.15,0.6,12,0,0,0,0,0,0,1.878400000000006,-1.2286000000000012,0.6498000000000048
0.15,0.15,0.6,12,0,0,0,0,0,0,2.817600000000009,-1.8429000000000018,0.9747000000000072
0.15,0.15,0.6,12,0,0,0,0,0,0,3.756800000000012,-2.4572000000000025,1.2996000000000096
0.15,0.15,0.6,12,0,0,0,0,0,0,4.696000000000016,-3.0715000000000034,1.6245000000000118
0.15,0.15,0.6,12,0,0,0,0,0,0,5.635200000000018,-3.6858000000000035,1.9494000000000145
0.15,0.15,0.6,12,0,0,0,0,0,0,6.574400000000021,-4.300100000000005,2.2743000000000158
0.15,0.15,0.6,12,0,0,0,0,0,0,7.513600000000024,-4.914400000000005,2.5992000000000193
0.15,0.15,0.6,12,0,0,0,0,0,0,8.452800000000027,-5.528700000000006,2.9241000000000223
0.15,0.15,0.6,12,0,0,0,0,0,0,9.392000000000031,-6.143000000000007,3.2490000000000236
0.15,0.15,0.6,15,0,0,0,0,0,0,1.2407999999999992,-0.6936000000000013,0.547199999999998
0.15,0.15,0.6,15,0,0,0,0,0,0,2.4815999999999985,-1.3872000000000027,1.094399999999996
0.15,0.15,0.6,15,0,0,0,0,0,0,3.7223999999999977,-2.080800000000004,1.641599999999994
0.15,0.15,0.6,15,0,0,0,0,0,0,4.963199999999997,-2.7744000000000053,2.188799999999992
0.15,0.15,0.6,15,0,0,0,0,0,0,6.203999999999996,-3.468000000000006,2.7359999999999904
0.15,0.15,0.6,15,0,0,0,0,0,0,7.444799999999995,-4.161600000000008,3.283199999999988
0.15,0.15,0.6,15,0,0,0,0,0,0,8.685599999999996,-4.855200000000009,3.8303999999999867
0.15,0.15,0.6,15,0,0,0,0,0,0,9.926399999999994,-5.548800000000011,4.377599999999984
0.15,0.15,0.6,15,0,0,0,0,0,0,11.167199999999992,-6.2424000000000115,4.924799999999982
0.15,0.15,0.6,15,0,0,0,0,0,0,12.407999999999992,-6.936000000000012,5.471999999999981
0.15,0.15,0.6,18,0,0,0,0,0,0,0.7478999999999997,-1.0187000000000035,-0.2708000000000038
0.15,0.15,0.6,18,0,0,0,0,0,0,1.4957999999999994,-2.037400000000007,-0.5416000000000076
0.15,0.15,0.6,18,0,0,0,0,0,0,2.2436999999999987,-3.0561000000000096,-0.8124000000000116
0.15,0.15,0.6,18,0,0,0,0,0,0,2.9915999999999987,-4.074800000000014,-1.0832000000000153
0.15,0.15,0.6,18,0,0,0,0,0,0,3.7394999999999987,-5.0935000000000175,-1.3540000000000192
0.15,0.15,0.6,18,0,0,0,0,0,0,4.487399999999997,-6.112200000000019,-1.6248000000000231
0.15,0.15,0.6,18,0,0,0,0,0,0,5.235299999999998,-7.130900000000024,-1.895600000000027
0.15,0.15,0.6,18,0,0,0,0,0,0,5.983199999999997,-8.149600000000028,-2.1664000000000305
0.15,0.15,0.6,18,0,0,0,0,0,0,6.731099999999996,-9.16830000000003,-2.4372000000000344
0.15,0.15,0.6,18,0,0,0,0,0,0,7.478999999999997,-10.187000000000035,-2.7080000000000384
0.15,0.15,0.6,20,0,0,0,0,0,0,0.7671999999999981,-1.012700000000002,-0.2455000000000041
0.15,0.15,0.6,20,0,0,0,0,0,0,1.5343999999999962,-2.025400000000004,-0.4910000000000082
0.15,0.15,0.6,20,0,0,0,0,0,0,2.301599999999994,-3.038100000000006,-0.7365000000000125
0.15,0.15,0.6,20,0,0,0,0,0,0,3.0687999999999924,-4.050800000000008,-0.9820000000000164
0.15,0.15,0.6,20,0,0,0,0,0,0,3.8359999999999905,-5.063500000000011,-1.227500000000021
0.15,0.15,0.6,20,0,0,0,0,0,0,4.603199999999988,-6.076200000000012,-1.473000000000025
0.15,0.15,0.6,20,0,0,0,0,0,0,5.370399999999987,-7.088900000000014,-1.718500000000029
0.15,0.15,0.6,20,0,0,0,0,0,0,6.137599999999985,-8.101600000000015,-1.9640000000000328
0.15,0.15,0.6,20,0,0,0,0,0,0,6.904799999999982,-9.11430000000002,-2.2095000000000367
0.15,0.15,0.6,20,0,0,0,0,0,0,7.671999999999981,-10.127000000000022,-2.455000000000042
0.15,0.15,0.6,25,0,0,0,0,0,0,0.5949000000000024,-1.2493999999999983,-0.6544999999999959
0.15,0.15,0.6,25,0,0,0,0,0,0,1.1898000000000049,-2.4987999999999966,-1.3089999999999917
0.15,0.15,0.6,25,0,0,0,0,0,0,1.784700000000007,-3.7481999999999944,-1.9634999999999876
0.15,0.15,0.6,25,0,0,0,0,0,0,2.3796000000000097,-4.997599999999993,-2.6179999999999835
0.15,0.15,0.6,25,0,0,0,0,0,0,2.974500000000012,-6.246999999999993,-3.2724999999999795
0.15,0.15,0.6,25,0,0,0,0,0,0,3.569400000000014,-7.496399999999989,-3.926999999999975
0.15,0.15,0.6,25,0,0,0,0,0,0,4.164300000000017,-8.745799999999988,-4.581499999999973
0.15,0.15,0.6,25,0,0,0,0,0,0,4.759200000000019,-9.995199999999986,-5.235999999999967
0.15,0.15,0.6,25,0,0,0,0,0,0,5.354100000000021,-11.244599999999984,-5.890499999999964
0.15,0.15,0.6,25,0,0,0,0,0,0,5.949000000000024,-12.493999999999986,-6.544999999999959
0.15,0.15,0.6,30,0,0,0,0,0,0,0.7210999999999966,-1.1901000000000046,-0.46900000000000786
0.15,0.15,0.6,30,0,0,0,0,0,0,1.4421999999999933,-2.380200000000009,-0.9380000000000157
0.15,0.15,0.6,30,0,0,0,0,0,0,2.1632999999999902,-3.5703000000000134,-1.4070000000000236
0.15,0.15,0.6,30,0,0,0,0,0,0,2.8843999999999865,-4.760400000000018,-1.8760000000000314
0.15,0.15,0.6,30,0,0,0,0,0,0,3.605499999999984,-5.950500000000022,-2.345000000000039
0.15,0.15,0.6,30,0,0,0,0,0,0,4.3265999999999805,-7.140600000000027,-2.814000000000047
0.15,0.15,0.6,30,0,0,0,0,0,0,5.047699999999978,-8.330700000000032,-3.2830000000000545
0.15,0.15,0.6,30,0,0,0,0,0,0,5.768799999999973,-9.520800000000037,-3.752000000000063
0.15,0.15,0.6,30,0,0,0,0,0,0,6.48989999999997,-10.71090000000004,-4.221000000000069
0.15,0.15,0.6,30,0,0,0,0,0,0,7.210999999999968,-11.901000000000044,-4.690000000000078
0.15,0.15,0.6,35,0,0,0,0,0,0,0.7465999999999939,-1.2784999999999946,-0.5319000000000005
0.15,0.15,0.6,35,0,0,0,0,0,0,1.4931999999999879,-2.5569999999999893,-1.063800000000001
0.15,0.15,0.6,35,0,0,0,0,0,0,2.2397999999999816,-3.835499999999984,-1.5957000000000015
0.15,0.15,0.6,35,0,0,0,0,0,0,2.9863999999999757,-5.113999999999979,-2.127600000000002
0.15,0.15,0.6,35,0,0,0,0,0,0,3.73299999999997,-6.392499999999972,-2.659500000000003
0.15,0.15,0.6,35,0,0,0,0,0,0,4.479599999999963,-7.670999999999968,-3.191400000000003
0.15,0.15,0.6,35,0,0,0,0,0,0,5.226199999999958,-8.949499999999963,-3.723300000000003
0.15,0.15,0.6,35,0,0,0,0,0,0,5.9727999999999515,-10.227999999999957,-4.255200000000004
0.15,0.15,0.6,35,0,0,0,0,0,0,6.719399999999946,-11.50649999999995,-4.787100000000003
0.15,0.15,0.6,35,0,0,0,0,0,0,7.46599999999994,-12.784999999999943,-5.319000000000006
0.15,0.15,0.6,40,0,0,0,0,0,0,0.7523000000000002,-1.5338999999999918,-0.7815999999999919
0.15,0.15,0.6,40,0,0,0,0,0,0,1.5046000000000004,-3.0677999999999837,-1.5631999999999837
0.15,0.15,0.6,40,0,0,0,0,0,0,2.256900000000001,-4.601699999999975,-2.344799999999975
0.15,0.15,0.6,40,0,0,0,0,0,0,3.0092000000000008,-6.135599999999967,-3.1263999999999674
0.15,0.15,0.6,40,0,0,0,0,0,0,3.761500000000001,-7.6694999999999585,-3.9079999999999595
0.15,0.15,0.6,40,0,0,0,0,0,0,4.513800000000002,-9.20339999999995,-4.68959999999995
0.15,0.15,0.6,40,0,0,0,0,0,0,5.266100000000002,-10.737299999999948,-5.471199999999943
0.15,0.15,0.6,40,0,0,0,0,0,0,6.0184000000000015,-12.271199999999935,-6.252799999999935
0.15,0.15,0.6,40,0,0,0,0,0,0,6.7707000000000015,-13.805099999999927,-7.034399999999923
0.15,0.15,0.6,40,0,0,0,0,0,0,7.523000000000002,-15.338999999999917,-7.815999999999919
0.15,0.15,0.6,45,0,0,0,0,0,0,0.6515000000000011,-1.6639000000000037,-1.0124000000000024
0.15,0.15,0.6,45,0,0,0,0,0,0,1.3030000000000022,-3.3278000000000074,-2.024800000000005
0.15,0.15,0.6,45,0,0,0,0,0,0,1.9545000000000028,-4.99170000000001,-3.0372000000000083
0.15,0.15,0.6,45,0,0,0,0,0,0,2.6060000000000043,-6.655600000000015,-4.04960000000001
0.15,0.15,0.6,45,0,0,0,0,0,0,3.2575000000000047,-8.319500000000016,-5.062000000000012
0.15,0.15,0.6,45,0,0,0,0,0,0,3.9090000000000056,-9.98340000000002,-6.074400000000017
0.15,0.15,0.6,45,0,0,0,0,0,0,4.560500000000007,-11.647300000000026,-7.086800000000017
0.15,0.15,0.6,45,0,0,0,0,0,0,5.212000000000009,-13.31120000000003,-8.09920000000002
0.15,0.15,0.6,45,0,0,0,0,0,0,5.863500000000008,-14.975100000000028,-9.111600000000022
0.15,0.15,0.6,45,0,0,0,0,0,0,6.5150000000000095,-16.63900000000003,-10.124000000000024
0.15,0.15,0.85,3,0,0,0,0,0,0,0.5656999999999994,0,0.5656999999999994
0.15,0.15,0.85,3,0,0,0,0,0,0,1.1313999999999989,0,1.1313999999999989
0.15,0.15,0.85,3,0,0,0,0,0,0,1.697099999999998,0,1.697099999999998
0.15,0.15,0.85,3,0,0,0,0,0,0,2.2627999999999977,0,2.2627999999999977
0.15,0.15,0.85,3,0,0,0,0,0,0,2.828499999999997,0,2.828499999999997
0.15,0.15,0.85,3,0,0,0,0,0,0,3.394199999999996,0,3.394199999999996
0.15,0.15,0.85,3,0,0,0,0,0,0,3.9598999999999958,0,3.9598999999999958
0.15,0.15,0.85,3,0,0,0,0,0,0,4.525599999999995,0,4.525599999999995
0.15,0.15,0.85,3,0,0,0,0,0,0,5.091299999999994,0,5.091299999999994
0.15,0.15,0.85,3,0,0,0,0,0,0,5.656999999999994,0,5.656999999999994
0.15,0.15,0.85,5,0.01,0,0,0,0,0,0.7302000000000021,0,0.7302000000000021
0.15,0.15,0.85,5,0.02,0,0,0,0,0,1.4604000000000041,0,1.4604000000000041
0.15,0.15,0.85,5,0.03,0,0,0,0,0,2.190600000000006,0,2.190600000000006
0.15,0.15,0.85,5,0.04,0,0,0,0,0,2.9208000000000083,0,2.9208000000000083
0.15,0.15,0.85,5,0.05,0,0,0,0,0,3.6510000000000105,0,3.6510000000000105
0.15,0.15,0.85,5,0.06,0,0,0,0,0,4.381200000000012,0,4.381200000000012
0.15,0.15,0.85,5,0.07,0,0,0,0,0,5.111400000000016,0,5.111400000000016
0.15,0.15,0.85,5,0.08,0,0,0,0,0,5.841600000000017,0,5.841600000000017
0.15,0.15,0.85,5,0.09,0,0,0,0,0,6.571800000000019,0,6.571800000000019
0.15,0.15,0.85,5,0.1,0,0,0,0,0,7.302000000000021,0,7.302000000000021
0.15,0.15,0.85,8,0,0,0,0,0,0,0.8018999999999983,-0.23920000000000075,0.5626999999999975
0.15,0.15,0.85,8,0,0,0,0,0,0,1.6037999999999966,-0.4784000000000015,1.125399999999995
0.15,0.15,0.85,8,0,0,0,0,0,0,2.4056999999999946,-0.7176000000000021,1.6880999999999924
0.15,0.15,0.85,8,0,0,0,0,0,0,3.207599999999993,-0.956800000000003,2.25079999999999
0.15,0.15,0.85,8,0,0,0,0,0,0,4.009499999999992,-1.1960000000000037,2.813499999999988
0.15,0.15,0.85,8,0,0,0,0,0,0,4.811399999999989,-1.4352000000000043,3.3761999999999848
0.15,0.15,0.85,8,0,0,0,0,0,0,5.613299999999988,-1.6744000000000052,3.9388999999999834
0.15,0.15,0.85,8,0,0,0,0,0,0,6.415199999999986,-1.913600000000006,4.50159999999998
0.15,0.15,0.85,8,0,0,0,0,0,0,7.217099999999983,-2.1528000000000063,5.064299999999977
0.15,0.15,0.85,8,0,0,0,0,0,0,8.018999999999984,-2.3920000000000075,5.626999999999976
0.15,0.15,0.85,9,0,0,0,0,0,0,1.1223000000000023,0,1.1223000000000023
0.15,0.15,0.85,9,0,0,0,0,0,0,2.2446000000000046,0,2.2446000000000046
0.15,0.15,0.85,9,0,0,0,0,0,0,3.3669000000000073,0,3.3669000000000073
0.15,0.15,0.85,9,0,0,0,0,0,0,4.489200000000009,0,4.489200000000009
0.15,0.15,0.85,9,0,0,0,0,0,0,5.611500000000013,0,5.611500000000013
0.15,0.15,0.85,9,0,0,0,0,0,0,6.733800000000015,0,6.733800000000015
0.15,0.15,0.85,9,0,0,0,0,0,0,7.856100000000017,0,7.856100000000017
0.15,0.15,0.85,9,0,0,0,0,0,0,8.978400000000018,0,8.978400000000018
0.15,0.15,0.85,9,0,0,0,0,0,0,10.100700000000021,0,10.100700000000021
0.15,0.15,0.85,9,0,0,0,0,0,0,11.223000000000026,0,11.223000000000026
0.15,0.15,0.85,10,0,0,0,0.01,0,0,1.0262000000000011,-0.1637999999999988,0.8624000000000023
0.15,0.15,0.85,10,0,0,0,0.02,0,0,2.0524000000000022,-0.3275999999999976,1.7248000000000046
0.15,0.15,0.85,10,0,0,0,0.03,0,0,3.0786000000000033,-0.49139999999999645,2.587200000000007
0.15,0.15,0.85,10,0,0,0,0.04,0,0,4.1048000000000044,-0.6551999999999952,3.449600000000009
0.15,0.15,0.85,10,0,0,0,0.05,0,0,5.131000000000006,-0.8189999999999942,4.312000000000012
0.15,0.15,0.85,10,0,0,0,0.06,0,0,6.157200000000007,-0.9827999999999929,5.174400000000014
0.15,0.15,0.85,10,0,0,0,0.07,0,0,7.183400000000009,-1.1465999999999918,6.036800000000017
0.15,0.15,0.85,10,0,0,0,0.08,0,0,8.209600000000009,-1.3103999999999905,6.899200000000018
0.15,0.15,0.85,10,0,0,0,0.09,0,0,9.235800000000012,-1.4741999999999893,7.761600000000023
0.15,0.15,0.85,10,0,0,0,0.1,0,0,10.262000000000011,-1.6379999999999884,8.624000000000024
0.15,0.15,0.85,11,0,0,0,0,0,0,0.7937999999999988,-0.3158999999999992,0.47789999999999966
0.15,0.15,0.85,11,0,0,0,0,0,0,1.5875999999999977,-0.6317999999999984,0.9557999999999993
0.15,0.15,0.85,11,0,0,0,0,0,0,2.3813999999999966,-0.9476999999999975,1.4336999999999993
0.15,0.15,0.85,11,0,0,0,0,0,0,3.1751999999999954,-1.2635999999999967,1.9115999999999986
0.15,0.15,0.85,11,0,0,0,0,0,0,3.9689999999999945,-1.579499999999996,2.3894999999999986
0.15,0.15,0.85,11,0,0,0,0,0,0,4.762799999999993,-1.895399999999995,2.8673999999999986
0.15,0.15,0.85,11,0,0,0,0,0,0,5.5565999999999915,-2.2112999999999943,3.3452999999999973
0.15,0.15,0.85,11,0,0,0,0,0,0,6.350399999999991,-2.5271999999999935,3.8231999999999973
0.15,0.15,0.85,11,0,0,0,0,0,0,7.144199999999989,-2.8430999999999926,4.301099999999996
0.15,0.15,0.85,11,0,0,0,0,0,0,7.937999999999989,-3.158999999999992,4.778999999999997
0.15,0.15,0.85,12,0,0,0,0,0,0,1.0099999999999978,-0.151099999999999,0.8588999999999987
0.15,0.15,0.85,12,0,0,0,0,0,0,2.0199999999999956,-0.302199999999998,1.7177999999999973
0.15,0.15,0.85,12,0,0,0,0,0,0,3.0299999999999927,-0.453299999999997,2.5766999999999958
0.15,0.15,0.85,12,0,0,0,0,0,0,4.039999999999991,-0.604399999999996,3.4355999999999947
0.15,0.15,0.85,12,0,0,0,0,0,0,5.049999999999989,-0.7554999999999951,4.294499999999994
0.15,0.15,0.85,12,0,0,0,0,0,0,6.059999999999985,-0.906599999999994,5.1533999999999915
0.15,0.15,0.85,12,0,0,0,0,0,0,7.069999999999984,-1.0576999999999932,6.012299999999991
0.15,0.15,0.85,12,0,0,0,0,0,0,8.079999999999982,-1.208799999999992,6.871199999999989
0.15,0.15,0.85,12,0,0,0,0,0,0,9.089999999999979,-1.359899999999991,7.730099999999989
0.15,0.15,0.85,12,0,0,0,0,0,0,10.099999999999978,-1.5109999999999901,8.588999999999988
0.15,0.15,0.85,15,0,0,0,0,0,0,0.575,-0.6633999999999992,-0.08839999999999916
0.15,0.15,0.85,15,0,0,0,0,0,0,1.15,-1.3267999999999984,-0.17679999999999832
0.15,0.15,0.85,15,0,0,0,0,0,0,1.7249999999999999,-1.9901999999999973,-0.2651999999999976
0.15,0.15,0.85,15,0,0,0,0,0,0,2.3,-2.653599999999997,-0.35359999999999664
